,CodeCommune,NomCommune,Libellé région,Libellé typologie
14424,38433,SAINT-NIZIER-DU-MOUCHEROTTE,Auvergne-Rhône-Alpes,Communes peu denses
14425,38434,SAINT-ONDRAS,Auvergne-Rhône-Alpes,Communes peu denses
14426,38436,SAINT-PAUL-DE-VARCES,Auvergne-Rhône-Alpes,Communes de densité intermédiaire
14427,38437,SAINT-PAUL-D'IZEAUX,Auvergne-Rhône-Alpes,Communes peu denses
14428,38438,SAINT-PAUL-LES-MONESTIER,Auvergne-Rhône-Alpes,Communes peu denses
14429,38439,CRETS EN BELLEDONNE,Auvergne-Rhône-Alpes,Communes de densité intermédiaire
14430,38440,SAINT-PIERRE-DE-BRESSIEUX,Auvergne-Rhône-Alpes,Communes peu denses
14431,38442,SAINT-PIERRE-DE-CHARTREUSE,Auvergne-Rhône-Alpes,Communes peu denses
14432,38443,SAINT-PIERRE-DE-CHERENNES,Auvergne-Rhône-Alpes,Communes peu denses
14433,38444,SAINT-PIERRE-DE-MEAROZ,Auvergne-Rhône-Alpes,Communes très peu denses
14434,38445,SAINT-PIERRE-DE-MESAGE,Auvergne-Rhône-Alpes,Communes de densité intermédiaire
14435,38446,SAINT-PIERRE-D'ENTREMONT,Auvergne-Rhône-Alpes,Communes peu denses
14436,38448,SAINT-PRIM,Auvergne-Rhône-Alpes,Communes de densité intermédiaire
14437,38449,SAINT-QUENTIN-FALLAVIER,Auvergne-Rhône-Alpes,Communes de densité intermédiaire
14438,38450,SAINT-QUENTIN-SUR-ISERE,Auvergne-Rhône-Alpes,Communes peu denses
14439,38451,SAINT-ROMAIN-DE-JALIONAS,Auvergne-Rhône-Alpes,Communes de densité intermédiaire
14440,38452,SAINT-ROMAIN-DE-SURIEU,Auvergne-Rhône-Alpes,Communes peu denses
14441,38453,SAINT-ROMANS,Auvergne-Rhône-Alpes,Communes peu denses
14442,38454,SAINT-SAUVEUR,Auvergne-Rhône-Alpes,Communes de densité intermédiaire
14443,38455,SAINT-SAVIN,Auvergne-Rhône-Alpes,Communes peu denses
14444,38456,CHATEL-EN-TRIEVES,Auvergne-Rhône-Alpes,Communes très peu denses
14445,38457,SAINT-SIMEON-DE-BRESSIEUX,Auvergne-Rhône-Alpes,Communes peu denses
14446,38458,SAINT-SORLIN-DE-MORESTEL,Auvergne-Rhône-Alpes,Communes peu denses
14447,38459,SAINT-SORLIN-DE-VIENNE,Auvergne-Rhône-Alpes,Communes peu denses
14448,38460,SAINT-SULPICE-DES-RIVOIRES,Auvergne-Rhône-Alpes,Communes peu denses
14449,38462,SAINT-THEOFFREY,Auvergne-Rhône-Alpes,Communes peu denses
14450,38463,SAINT-VERAND,Auvergne-Rhône-Alpes,Communes de densité intermédiaire
14451,38464,SAINT-VICTOR-DE-CESSIEU,Auvergne-Rhône-Alpes,Communes peu denses
14452,38465,SAINT-VICTOR-DE-MORESTEL,Auvergne-Rhône-Alpes,Communes peu denses
14453,38466,SAINT-VINCENT-DE-MERCUZE,Auvergne-Rhône-Alpes,Communes peu denses
14454,38467,SALAGNON,Auvergne-Rhône-Alpes,Communes peu denses
14455,38468,SALAISE-SUR-SANNE,Auvergne-Rhône-Alpes,Communes de densité intermédiaire
14456,38469,LA SALETTE-FALLAVAUX,Auvergne-Rhône-Alpes,Communes très peu denses
14457,38470,LA SALLE-EN-BEAUMONT,Auvergne-Rhône-Alpes,Communes peu denses
14458,38471,LE SAPPEY-EN-CHARTREUSE,Auvergne-Rhône-Alpes,Communes peu denses
14459,38472,SARCENAS,Auvergne-Rhône-Alpes,Communes très peu denses
14460,38473,SARDIEU,Auvergne-Rhône-Alpes,Communes peu denses
14461,38474,SASSENAGE,Auvergne-Rhône-Alpes,Communes densément peuplées
14462,38475,SATOLAS-ET-BONCE,Auvergne-Rhône-Alpes,Communes peu denses
14463,38476,SAVAS-MEPIN,Auvergne-Rhône-Alpes,Communes peu denses
14464,38478,SECHILIENNE,Auvergne-Rhône-Alpes,Communes peu denses
14465,38479,PORTE-DES-BONNEVAUX,Auvergne-Rhône-Alpes,Communes peu denses
14466,38480,SEPTEME,Auvergne-Rhône-Alpes,Communes peu denses
14467,38481,SEREZIN-DE-LA-TOUR,Auvergne-Rhône-Alpes,Communes peu denses
14468,38483,SERMERIEU,Auvergne-Rhône-Alpes,Communes peu denses
14469,38484,SERPAIZE,Auvergne-Rhône-Alpes,Communes peu denses
14470,38485,SEYSSINET-PARISET,Auvergne-Rhône-Alpes,Communes densément peuplées
14471,38486,SEYSSINS,Auvergne-Rhône-Alpes,Communes densément peuplées
14472,38487,SEYSSUEL,Auvergne-Rhône-Alpes,Communes de densité intermédiaire
14473,38488,SICCIEU-SAINT-JULIEN-ET-CARISIEU,Auvergne-Rhône-Alpes,Communes peu denses
14474,38489,SIEVOZ,Auvergne-Rhône-Alpes,Communes très peu denses
14475,38490,SILLANS,Auvergne-Rhône-Alpes,Communes peu denses
14476,38492,SINARD,Auvergne-Rhône-Alpes,Communes peu denses
14477,38494,SOLEYMIEU,Auvergne-Rhône-Alpes,Communes peu denses
14478,38495,LA SONE,Auvergne-Rhône-Alpes,Communes peu denses
14479,38496,SONNAY,Auvergne-Rhône-Alpes,Communes peu denses
14480,38497,SOUSVILLE,Auvergne-Rhône-Alpes,Communes peu denses
14481,38498,SUCCIEU,Auvergne-Rhône-Alpes,Communes peu denses
14482,38499,SUSVILLE,Auvergne-Rhône-Alpes,Communes de densité intermédiaire
14483,38500,TECHE,Auvergne-Rhône-Alpes,Communes peu denses
14484,38501,TENCIN,Auvergne-Rhône-Alpes,Communes peu denses
14485,38503,LA TERRASSE,Auvergne-Rhône-Alpes,Communes de densité intermédiaire
14486,38504,THEYS,Auvergne-Rhône-Alpes,Communes peu denses
14487,38505,THODURE,Auvergne-Rhône-Alpes,Communes peu denses
14488,38507,TIGNIEU-JAMEYZIEU,Auvergne-Rhône-Alpes,Communes de densité intermédiaire
14489,38508,TORCHEFELON,Auvergne-Rhône-Alpes,Communes peu denses
14490,38509,LA TOUR-DU-PIN,Auvergne-Rhône-Alpes,Communes de densité intermédiaire
14491,38511,LE TOUVET,Auvergne-Rhône-Alpes,Communes peu denses
14492,38512,TRAMOLE,Auvergne-Rhône-Alpes,Communes peu denses
14493,38513,TREFFORT,Auvergne-Rhône-Alpes,Communes très peu denses
14494,38514,TREMINIS,Auvergne-Rhône-Alpes,Communes très peu denses
14495,38515,TREPT,Auvergne-Rhône-Alpes,Communes peu denses
14496,38516,LA TRONCHE,Auvergne-Rhône-Alpes,Communes densément peuplées
14497,38517,TULLINS,Auvergne-Rhône-Alpes,Communes de densité intermédiaire
14498,38518,VALBONNAIS,Auvergne-Rhône-Alpes,Communes peu denses
14499,38519,VALENCIN,Auvergne-Rhône-Alpes,Communes peu denses
14500,38520,VALENCOGNE,Auvergne-Rhône-Alpes,Communes peu denses
14501,38521,LA VALETTE,Auvergne-Rhône-Alpes,Communes très peu denses
14502,38522,VALJOUFFREY,Auvergne-Rhône-Alpes,Communes très peu denses
14503,38523,VARACIEUX,Auvergne-Rhône-Alpes,Communes peu denses
14504,38524,VARCES-ALLIERES-ET-RISSET,Auvergne-Rhône-Alpes,Communes de densité intermédiaire
14505,38525,VASSELIN,Auvergne-Rhône-Alpes,Communes peu denses
14506,38526,VATILIEU,Auvergne-Rhône-Alpes,Communes peu denses
14507,38527,VAUJANY,Auvergne-Rhône-Alpes,Communes très peu denses
14508,38528,VAULNAVEYS-LE-BAS,Auvergne-Rhône-Alpes,Communes peu denses
14509,38529,VAULNAVEYS-LE-HAUT,Auvergne-Rhône-Alpes,Communes de densité intermédiaire
14510,38530,VAULX-MILIEU,Auvergne-Rhône-Alpes,Communes de densité intermédiaire
14511,38531,VELANNE,Auvergne-Rhône-Alpes,Communes peu denses
14512,38532,VENERIEU,Auvergne-Rhône-Alpes,Communes peu denses
14513,38533,VENON,Auvergne-Rhône-Alpes,Communes de densité intermédiaire
14514,38535,VERNAS,Auvergne-Rhône-Alpes,Communes peu denses
14515,38536,VERNIOZ,Auvergne-Rhône-Alpes,Communes peu denses
14516,38537,LA VERPILLIERE,Auvergne-Rhône-Alpes,Communes de densité intermédiaire
14517,38538,LE VERSOUD,Auvergne-Rhône-Alpes,Communes de densité intermédiaire
14518,38539,VERTRIEU,Auvergne-Rhône-Alpes,Communes de densité intermédiaire
14519,38540,VEUREY-VOROIZE,Auvergne-Rhône-Alpes,Communes peu denses
14520,38542,VEYSSILIEU,Auvergne-Rhône-Alpes,Communes peu denses
14521,38543,VEZERONCE-CURTIN,Auvergne-Rhône-Alpes,Communes peu denses
14522,38544,VIENNE,Auvergne-Rhône-Alpes,Communes de densité intermédiaire
14523,38545,VIF,Auvergne-Rhône-Alpes,Communes de densité intermédiaire
14524,38546,VIGNIEU,Auvergne-Rhône-Alpes,Communes peu denses
14525,38547,VILLARD-BONNOT,Auvergne-Rhône-Alpes,Communes de densité intermédiaire
14526,38548,VILLARD-DE-LANS,Auvergne-Rhône-Alpes,Communes peu denses
14527,38549,VILLARD-NOTRE-DAME,Auvergne-Rhône-Alpes,Communes très peu denses
14528,38550,VILLARD-RECULAS,Auvergne-Rhône-Alpes,Communes très peu denses
14529,38551,VILLARD-REYMOND,Auvergne-Rhône-Alpes,Communes très peu denses
14530,38552,VILLARD-SAINT-CHRISTOPHE,Auvergne-Rhône-Alpes,Communes peu denses
14531,38553,VILLEFONTAINE,Auvergne-Rhône-Alpes,Communes de densité intermédiaire
14532,38554,VILLEMOIRIEU,Auvergne-Rhône-Alpes,Communes peu denses
14533,38555,VILLENEUVE-DE-MARC,Auvergne-Rhône-Alpes,Communes peu denses
14534,38556,VILLE-SOUS-ANJOU,Auvergne-Rhône-Alpes,Communes peu denses
14535,38557,VILLETTE-D'ANTHON,Auvergne-Rhône-Alpes,Communes peu denses
14536,38558,VILLETTE-DE-VIENNE,Auvergne-Rhône-Alpes,Communes peu denses
14537,38559,VINAY,Auvergne-Rhône-Alpes,Communes peu denses
14538,38560,VAL-DE-VIRIEU,Auvergne-Rhône-Alpes,Communes peu denses
14539,38561,VIRIVILLE,Auvergne-Rhône-Alpes,Communes peu denses
14540,38562,VIZILLE,Auvergne-Rhône-Alpes,Communes de densité intermédiaire
14541,38563,VOIRON,Auvergne-Rhône-Alpes,Communes de densité intermédiaire
14542,38564,VOISSANT,Auvergne-Rhône-Alpes,Communes peu denses
14543,38565,VOREPPE,Auvergne-Rhône-Alpes,Communes de densité intermédiaire
14544,38566,VOUREY,Auvergne-Rhône-Alpes,Communes de densité intermédiaire
14545,38567,CHAMROUSSE,Auvergne-Rhône-Alpes,Communes très peu denses
14546,39001,ABERGEMENT-LA-RONCE,Bourgogne-Franche-Comté,Communes peu denses
14547,39002,ABERGEMENT-LE-GRAND,Bourgogne-Franche-Comté,Communes très peu denses
14548,39003,ABERGEMENT-LE-PETIT,Bourgogne-Franche-Comté,Communes très peu denses
14549,39004,ABERGEMENT-LES-THESY,Bourgogne-Franche-Comté,Communes très peu denses
14550,39006,AIGLEPIERRE,Bourgogne-Franche-Comté,Communes peu denses
14551,39007,ALIEZE,Bourgogne-Franche-Comté,Communes très peu denses
14552,39008,AMANGE,Bourgogne-Franche-Comté,Communes peu denses
14553,39009,ANDELOT-EN-MONTAGNE,Bourgogne-Franche-Comté,Communes peu denses
14554,39010,ANDELOT-MORVAL,Bourgogne-Franche-Comté,Communes très peu denses
14555,39011,ANNOIRE,Bourgogne-Franche-Comté,Communes peu denses
14556,39013,ARBOIS,Bourgogne-Franche-Comté,Communes peu denses
14557,39014,ARCHELANGE,Bourgogne-Franche-Comté,Communes peu denses
14558,39015,ARDON,Bourgogne-Franche-Comté,Communes très peu denses
14559,39016,ARINTHOD,Bourgogne-Franche-Comté,Communes peu denses
14560,39017,ARLAY,Bourgogne-Franche-Comté,Communes peu denses
14561,39018,AROMAS,Bourgogne-Franche-Comté,Communes très peu denses
14562,39019,LES ARSURES,Bourgogne-Franche-Comté,Communes très peu denses
14563,39020,ARSURE-ARSURETTE,Bourgogne-Franche-Comté,Communes très peu denses
14564,39021,LA CHAILLEUSE,Bourgogne-Franche-Comté,Communes très peu denses
14565,39022,ASNANS-BEAUVOISIN,Bourgogne-Franche-Comté,Communes peu denses
14566,39024,AUDELANGE,Bourgogne-Franche-Comté,Communes peu denses
14567,39025,AUGEA,Bourgogne-Franche-Comté,Communes peu denses
14568,39026,AUGERANS,Bourgogne-Franche-Comté,Communes peu denses
14569,39027,AUGISEY,Bourgogne-Franche-Comté,Communes très peu denses
14570,39028,AUMONT,Bourgogne-Franche-Comté,Communes peu denses
14571,39029,AUMUR,Bourgogne-Franche-Comté,Communes peu denses
14572,39030,AUTHUME,Bourgogne-Franche-Comté,Communes peu denses
14573,39031,AUXANGE,Bourgogne-Franche-Comté,Communes très peu denses
14574,39032,AVIGNON-LES-SAINT-CLAUDE,Bourgogne-Franche-Comté,Communes de densité intermédiaire
14575,39034,BALAISEAUX,Bourgogne-Franche-Comté,Communes peu denses
14576,39035,BALANOD,Bourgogne-Franche-Comté,Communes peu denses
14577,39037,BANS,Bourgogne-Franche-Comté,Communes peu denses
14578,39038,BARESIA-SUR-L'AIN,Bourgogne-Franche-Comté,Communes très peu denses
14579,39039,LA BARRE,Bourgogne-Franche-Comté,Communes peu denses
14580,39040,BARRETAINE,Bourgogne-Franche-Comté,Communes peu denses
14581,39041,BAUME-LES-MESSIEURS,Bourgogne-Franche-Comté,Communes très peu denses
14582,39042,BAVERANS,Bourgogne-Franche-Comté,Communes de densité intermédiaire
14583,39043,BEAUFORT-ORBAGNA,Bourgogne-Franche-Comté,Communes peu denses
14584,39045,BEFFIA,Bourgogne-Franche-Comté,Communes très peu denses
14585,39046,BELLECOMBE,Bourgogne-Franche-Comté,Communes très peu denses
14586,39047,BELLEFONTAINE,Bourgogne-Franche-Comté,Communes peu denses
14587,39048,BELMONT,Bourgogne-Franche-Comté,Communes peu denses
14588,39049,BERSAILLIN,Bourgogne-Franche-Comté,Communes peu denses
14589,39050,BESAIN,Bourgogne-Franche-Comté,Communes très peu denses
14590,39051,BIARNE,Bourgogne-Franche-Comté,Communes peu denses
14591,39052,BIEF-DES-MAISONS,Bourgogne-Franche-Comté,Communes très peu denses
14592,39053,BIEF-DU-FOURG,Bourgogne-Franche-Comté,Communes peu denses
14593,39054,BIEFMORIN,Bourgogne-Franche-Comté,Communes très peu denses
14594,39055,BILLECUL,Bourgogne-Franche-Comté,Communes très peu denses
14595,39056,BLETTERANS,Bourgogne-Franche-Comté,Communes peu denses
14596,39057,BLOIS-SUR-SEILLE,Bourgogne-Franche-Comté,Communes très peu denses
14597,39058,BLYE,Bourgogne-Franche-Comté,Communes très peu denses
14598,39059,BOIS-D'AMONT,Bourgogne-Franche-Comté,Communes peu denses
14599,39060,BOIS-DE-GAND,Bourgogne-Franche-Comté,Communes très peu denses
14600,39061,BOISSIA,Bourgogne-Franche-Comté,Communes très peu denses
14601,39062,LA BOISSIERE,Bourgogne-Franche-Comté,Communes très peu denses
14602,39063,BONLIEU,Bourgogne-Franche-Comté,Communes très peu denses
14603,39065,BONNEFONTAINE,Bourgogne-Franche-Comté,Communes très peu denses
14604,39066,BORNAY,Bourgogne-Franche-Comté,Communes très peu denses
14605,39068,LES BOUCHOUX,Bourgogne-Franche-Comté,Communes très peu denses
14606,39070,BOURG-DE-SIROD,Bourgogne-Franche-Comté,Communes peu denses
14607,39072,BRACON,Bourgogne-Franche-Comté,Communes peu denses
14608,39073,BRAINANS,Bourgogne-Franche-Comté,Communes très peu denses
14609,39074,BRANS,Bourgogne-Franche-Comté,Communes très peu denses
14610,39076,LA BRETENIERE,Bourgogne-Franche-Comté,Communes peu denses
14611,39077,BRETENIERES,Bourgogne-Franche-Comté,Communes très peu denses
14612,39078,BREVANS,Bourgogne-Franche-Comté,Communes de densité intermédiaire
14613,39079,BRIOD,Bourgogne-Franche-Comté,Communes très peu denses
14614,39080,BROISSIA,Bourgogne-Franche-Comté,Communes très peu denses
14615,39081,BUVILLY,Bourgogne-Franche-Comté,Communes peu denses
14616,39083,CENSEAU,Bourgogne-Franche-Comté,Communes très peu denses
14617,39084,CERNANS,Bourgogne-Franche-Comté,Communes très peu denses
14618,39085,CERNIEBAUD,Bourgogne-Franche-Comté,Communes très peu denses
14619,39086,CERNON,Bourgogne-Franche-Comté,Communes très peu denses
14620,39088,CESANCEY,Bourgogne-Franche-Comté,Communes peu denses
14621,39090,CHAINEE-DES-COUPIS,Bourgogne-Franche-Comté,Communes peu denses
14622,39091,LES CHALESMES,Bourgogne-Franche-Comté,Communes très peu denses
14623,39092,CHAMBERIA,Bourgogne-Franche-Comté,Communes très peu denses
14624,39093,CHAMBLAY,Bourgogne-Franche-Comté,Communes peu denses
14625,39094,CHAMOLE,Bourgogne-Franche-Comté,Communes peu denses
14626,39095,CHAMPAGNE-SUR-LOUE,Bourgogne-Franche-Comté,Communes très peu denses
14627,39096,CHAMPAGNEY,Bourgogne-Franche-Comté,Communes peu denses
14628,39097,CHAMPAGNOLE,Bourgogne-Franche-Comté,Communes de densité intermédiaire
14629,39099,CHAMPDIVERS,Bourgogne-Franche-Comté,Communes peu denses
14630,39100,CHAMPROUGIER,Bourgogne-Franche-Comté,Communes très peu denses
14631,39101,CHAMPVANS,Bourgogne-Franche-Comté,Communes peu denses
14632,39102,CHANCIA,Bourgogne-Franche-Comté,Communes peu denses
14633,39103,LA CHAPELLE-SUR-FURIEUSE,Bourgogne-Franche-Comté,Communes très peu denses
14634,39104,CHAPELLE-VOLAND,Bourgogne-Franche-Comté,Communes peu denses
14635,39105,CHAPOIS,Bourgogne-Franche-Comté,Communes très peu denses
14636,39106,CHARCHILLA,Bourgogne-Franche-Comté,Communes peu denses
14637,39107,CHARCIER,Bourgogne-Franche-Comté,Communes très peu denses
14638,39108,CHARENCY,Bourgogne-Franche-Comté,Communes très peu denses
14639,39109,CHAREZIER,Bourgogne-Franche-Comté,Communes très peu denses
14640,39110,LA CHARME,Bourgogne-Franche-Comté,Communes très peu denses
14641,39111,CHARNOD,Bourgogne-Franche-Comté,Communes très peu denses
14642,39112,LA CHASSAGNE,Bourgogne-Franche-Comté,Communes très peu denses
14643,39114,CHATEAU-CHALON,Bourgogne-Franche-Comté,Communes peu denses
14644,39116,LA CHATELAINE,Bourgogne-Franche-Comté,Communes très peu denses
14645,39117,CHATELAY,Bourgogne-Franche-Comté,Communes très peu denses
14646,39118,CHATEL-DE-JOUX,Bourgogne-Franche-Comté,Communes très peu denses
14647,39119,LE CHATELEY,Bourgogne-Franche-Comté,Communes très peu denses
14648,39120,CHATELNEUF,Bourgogne-Franche-Comté,Communes très peu denses
14649,39121,CHATENOIS,Bourgogne-Franche-Comté,Communes peu denses
14650,39122,CHATILLON,Bourgogne-Franche-Comté,Communes très peu denses
14651,39124,CHAUMERGY,Bourgogne-Franche-Comté,Communes peu denses
14652,39126,LA CHAUMUSSE,Bourgogne-Franche-Comté,Communes peu denses
14653,39127,CHAUSSENANS,Bourgogne-Franche-Comté,Communes peu denses
14654,39128,CHAUSSIN,Bourgogne-Franche-Comté,Communes peu denses
14655,39129,CHAUX-DES-CROTENAY,Bourgogne-Franche-Comté,Communes peu denses
14656,39130,NANCHEZ,Bourgogne-Franche-Comté,Communes peu denses
14657,39131,LA CHAUX-DU-DOMBIEF,Bourgogne-Franche-Comté,Communes peu denses
14658,39132,LA CHAUX-EN-BRESSE,Bourgogne-Franche-Comté,Communes très peu denses
14659,39133,CHAUX-CHAMPAGNY,Bourgogne-Franche-Comté,Communes très peu denses
14660,39134,CHAVERIA,Bourgogne-Franche-Comté,Communes très peu denses
14661,39136,CHEMENOT,Bourgogne-Franche-Comté,Communes très peu denses
14662,39137,SAINT-HYMETIERE-SUR-VALOUSE,Bourgogne-Franche-Comté,Communes très peu denses
14663,39138,CHEMIN,Bourgogne-Franche-Comté,Communes très peu denses
14664,39139,CHENE-BERNARD,Bourgogne-Franche-Comté,Communes peu denses
14665,39140,CHENE-SEC,Bourgogne-Franche-Comté,Communes peu denses
14666,39141,CHEVIGNY,Bourgogne-Franche-Comté,Communes très peu denses
14667,39142,CHEVREAUX,Bourgogne-Franche-Comté,Communes peu denses
14668,39143,CHEVROTAINE,Bourgogne-Franche-Comté,Communes très peu denses
14669,39145,CHILLE,Bourgogne-Franche-Comté,Communes peu denses
14670,39146,CHILLY-LE-VIGNOBLE,Bourgogne-Franche-Comté,Communes de densité intermédiaire
14671,39147,CHILLY-SUR-SALINS,Bourgogne-Franche-Comté,Communes très peu denses
14672,39149,CHISSEY-SUR-LOUE,Bourgogne-Franche-Comté,Communes peu denses
14673,39150,CHOISEY,Bourgogne-Franche-Comté,Communes de densité intermédiaire
14674,39151,CHOUX,Bourgogne-Franche-Comté,Communes très peu denses
14675,39153,CIZE,Bourgogne-Franche-Comté,Communes de densité intermédiaire
14676,39154,CLAIRVAUX-LES-LACS,Bourgogne-Franche-Comté,Communes peu denses
14677,39155,CLUCY,Bourgogne-Franche-Comté,Communes très peu denses
14678,39156,COGNA,Bourgogne-Franche-Comté,Communes peu denses
14679,39157,COISERETTE,Bourgogne-Franche-Comté,Communes très peu denses
14680,39159,COLONNE,Bourgogne-Franche-Comté,Communes très peu denses
14681,39160,COMMENAILLES,Bourgogne-Franche-Comté,Communes peu denses
14682,39162,CONDAMINE,Bourgogne-Franche-Comté,Communes peu denses
14683,39163,CONDES,Bourgogne-Franche-Comté,Communes très peu denses
14684,39164,CONLIEGE,Bourgogne-Franche-Comté,Communes de densité intermédiaire
14685,39165,CONTE,Bourgogne-Franche-Comté,Communes très peu denses
14686,39166,CORNOD,Bourgogne-Franche-Comté,Communes très peu denses
14687,39167,COSGES,Bourgogne-Franche-Comté,Communes très peu denses
14688,39168,COURBETTE,Bourgogne-Franche-Comté,Communes très peu denses
14689,39169,COURBOUZON,Bourgogne-Franche-Comté,Communes de densité intermédiaire
14690,39170,COURLANS,Bourgogne-Franche-Comté,Communes peu denses
14691,39171,COURLAOUX,Bourgogne-Franche-Comté,Communes peu denses
14692,39172,COURTEFONTAINE,Bourgogne-Franche-Comté,Communes peu denses
14693,39173,COUSANCE,Bourgogne-Franche-Comté,Communes peu denses
14694,39174,COYRIERE,Bourgogne-Franche-Comté,Communes très peu denses
14695,39175,COYRON,Bourgogne-Franche-Comté,Communes très peu denses
14696,39176,CRAMANS,Bourgogne-Franche-Comté,Communes peu denses
14697,39177,HAUTEROCHE,Bourgogne-Franche-Comté,Communes peu denses
14698,39178,CRANS,Bourgogne-Franche-Comté,Communes très peu denses
14699,39179,CRENANS,Bourgogne-Franche-Comté,Communes très peu denses
14700,39180,CRESSIA,Bourgogne-Franche-Comté,Communes très peu denses
14701,39182,CRISSEY,Bourgogne-Franche-Comté,Communes de densité intermédiaire
14702,39183,CROTENAY,Bourgogne-Franche-Comté,Communes peu denses
14703,39184,LES CROZETS,Bourgogne-Franche-Comté,Communes très peu denses
14704,39185,CUISIA,Bourgogne-Franche-Comté,Communes peu denses
14705,39187,CUVIER,Bourgogne-Franche-Comté,Communes très peu denses
14706,39188,DAMMARTIN-MARPAIN,Bourgogne-Franche-Comté,Communes très peu denses
14707,39189,DAMPARIS,Bourgogne-Franche-Comté,Communes de densité intermédiaire
14708,39190,DAMPIERRE,Bourgogne-Franche-Comté,Communes peu denses
14709,39191,DARBONNAY,Bourgogne-Franche-Comté,Communes très peu denses
14710,39192,DENEZIERES,Bourgogne-Franche-Comté,Communes très peu denses
14711,39193,LE DESCHAUX,Bourgogne-Franche-Comté,Communes peu denses
14712,39194,DESNES,Bourgogne-Franche-Comté,Communes peu denses
14713,39196,LES DEUX-FAYS,Bourgogne-Franche-Comté,Communes très peu denses
14714,39197,DIGNA,Bourgogne-Franche-Comté,Communes peu denses
14715,39198,DOLE,Bourgogne-Franche-Comté,Communes de densité intermédiaire
14716,39199,DOMBLANS,Bourgogne-Franche-Comté,Communes peu denses
14717,39200,DOMPIERRE-SUR-MONT,Bourgogne-Franche-Comté,Communes très peu denses
14718,39201,DOUCIER,Bourgogne-Franche-Comté,Communes très peu denses
14719,39202,DOURNON,Bourgogne-Franche-Comté,Communes très peu denses
14720,39203,DOYE,Bourgogne-Franche-Comté,Communes très peu denses
14721,39204,DRAMELAY,Bourgogne-Franche-Comté,Communes très peu denses
14722,39205,ECLANS-NENON,Bourgogne-Franche-Comté,Communes très peu denses
